DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
-1.571,331.93333333333334,18.12,900.3333333333334,0.4476666666666666,396.56666666666666,0.0
-1.404,333.8,17.653333333333332,901.0,0.4326666666666667,394.26666666666665,0.0
-1.328,341.5,17.26666666666667,901.0,0.3793333333333333,392.8333333333333,0.0
-1.336,344.76666666666665,16.80666666666667,897.0,0.44,390.8666666666666,0.0
-1.154,347.40000000000003,16.42,902.0,0.4023333333333334,389.1333333333334,0.0
-0.8119999999999999,351.3666666666666,16.076666666666668,902.0,0.167,387.8666666666666,0.0
-1.3136666666666663,343.8333333333333,15.443333333333332,902.0,0.038,384.23333333333335,0.0
-1.944,319.33333333333337,14.703333333333331,902.0,0.2806666666666667,378.1,0.0
-2.3539999999999996,299.8,13.81,902.0,0.4176666666666666,371.4666666666667,0.0
-2.361666666666667,297.6333333333334,13.243333333333332,902.0,0.4253333333333333,368.0,0.0
-2.2783333333333338,296.23333333333335,12.843333333333334,902.0,0.3873333333333333,365.9666666666667,0.0
-2.1643333333333334,293.90000000000003,12.266666666666666,899.6666666666666,0.357,363.3,0.0
-2.1946666666666665,292.3333333333333,11.706666666666663,902.0,0.3493333333333333,360.8333333333333,0.0
-2.081,292.23333333333335,11.196666666666664,902.0,0.41,358.3333333333333,0.0
-1.8913333333333335,293.06666666666666,10.833333333333334,902.0,0.3646666666666667,356.7666666666667,0.0
-1.671,294.3333333333333,10.476666666666668,902.0,0.372,355.5,0.0
-1.6103333333333334,292.7,10.053333333333333,902.0,0.304,353.6333333333334,0.0
-1.4583333333333333,292.7666666666667,9.62,902.3333333333334,0.3266666666666666,351.76666666666665,0.0
